#RESOURCE=yCat_120590137
#Name: J/AcA/59/137
#Title: ASAS Galactic fundamental mode RR Lyrae stars (Szczygiel+, 2009)
#Table	J_AcA_59_137_table1:
#Name: J/AcA/59/137/table1
#Title: Fourier parameters for 1423 ASAS RRab stars
#Column	a0	(F9.6)	a0 Fourier parameter	[ucd=stat.fit.param]
#Column	a1	(F9.6)	a1 Fourier parameter	[ucd=stat.fit.param]
#Column	phi1	(F9.6)	{phi}1 Fourier parameter	[ucd=stat.fit.param]
#Column	a2	(F9.6)	a2 Fourier parameter	[ucd=stat.fit.param]
#Column	phi2	(F9.6)	{phi}2 Fourier parameter	[ucd=stat.fit.param]
#Column	a3	(F9.6)	a3 Fourier parameter	[ucd=stat.fit.param]
#Column	phi3	(F9.6)	{phi}3 Fourier parameter	[ucd=stat.fit.param]
#Column	a4	(F9.6)	a4 Fourier parameter	[ucd=stat.fit.param]
#Column	phi4	(F9.6)	{phi}4 Fourier parameter	[ucd=stat.fit.param]
#Column	a5	(F9.6)	a5 Fourier parameter	[ucd=stat.fit.param]
#Column	phi5	(F9.6)	{phi}5 Fourier parameter	[ucd=stat.fit.param]
#Column	a6	(F9.6)	a6 Fourier parameter	[ucd=stat.fit.param]
#Column	phi6	(F9.6)	{phi}6 Fourier parameter	[ucd=stat.fit.param]
#a0	a1	phi1	a2	phi2	a3	phi3	a4	phi4	a5	phi5	a6	phi6
#mag	mag	rad	mag	rad	mag	rad	mag	rad	mag	rad	mag	rad
#---------	---------	---------	---------	---------	---------	---------	---------	---------	---------	---------	---------	---------
11.351143	 0.275192	 4.217683	 0.105866	 4.423389	 0.055237	 4.980596	-0.020072	 2.290253	 0.019216	 5.820076	-0.004022	 5.347018
13.452882	 0.276361	 4.357608	-0.151280	 1.524363	 0.097450	 5.352195	 0.042935	 6.140919	 0.031365	 0.218207	 0.011228	 0.478957
11.838175	-0.289837	 0.807625	-0.126412	 1.477242	 0.053950	 5.333425	 0.022362	 6.092929	-0.004173	 1.772715	 0.005686	 4.675086
12.891486	-0.260449	 0.836370	-0.080868	 0.917799	 0.053998	 4.485338	 0.035907	 4.822187	 0.008273	 6.056755	 0.006016	 4.724332
12.074132	-0.309072	 0.834182	-0.161366	 1.101298	 0.100152	 4.746266	 0.065158	 5.295504	 0.025945	 0.119633	 0.017526	 6.264832
13.574706	-0.379475	 0.826223	-0.173911	 0.969409	-0.113408	 1.385843	 0.072653	 4.731878	-0.043277	 1.960149	-0.030441	 2.172414
13.437306	 0.296070	 4.183696	 0.130573	 4.369225	 0.109402	 5.115560	 0.069019	 5.893124	 0.036756	 0.217570	 0.016408	 0.953804
13.586872	 0.446429	 4.160798	 0.180152	 4.368361	-0.066393	 1.463036	-0.016106	 1.831556	 0.016928	 0.025438	-0.020177	 0.714225
13.426061	 0.182578	 4.433889	 0.066159	 5.490972	 0.030145	 0.558255	-0.005007	 0.198374	-0.012373	 0.426179	-0.006941	 1.195411
13.187679	 0.215350	 4.220134	-0.115096	 1.435010	 0.066614	 5.058358	 0.031279	 5.744999	 0.013162	 1.039228	-0.002794	 5.604227
13.366542	 0.345068	 4.204986	-0.144979	 1.145186	-0.067505	 1.570492	-0.039099	 2.087681	 0.032378	 5.182960	-0.012524	 6.187917
13.721638	 0.401805	 4.071591	 0.197810	 4.000397	 0.122053	 4.454485	 0.086082	 4.912584	-0.054189	 1.988468	 0.053337	 5.636839
13.787365	-0.281154	 0.843569	-0.156480	 0.792530	-0.088472	 1.104456	-0.045347	 1.355756	-0.038123	 1.290477	-0.040633	 1.911309
13.697894	-0.367653	 0.886921	-0.169297	 0.836389	-0.090559	 1.142161	-0.052742	 1.497983	-0.026476	 1.227435	-0.023657	 1.042317
13.015771	-0.242115	 0.979062	-0.116373	 1.078794	 0.097007	 4.687888	-0.054307	 1.810295	 0.028437	 5.681437	 0.037419	 6.043366
13.213378	-0.408821	 0.795169	-0.171148	 0.621571	-0.143898	 0.812123	-0.089578	 1.151001	-0.067906	 1.308349	-0.050193	 1.910933
11.540882	 0.036137	 4.689551	 0.007201	 0.374333	-0.006842	 0.938371	 0.004252	 1.245852	-0.012289	 1.506799	 0.001798	 5.830877
12.911770	 0.229221	 4.095935	-0.103445	 1.724112	 0.047287	 5.898065	 0.021209	 0.857974	-0.009246	 5.438984	-0.009376	 5.859645
10.799998	 0.199058	 4.681529	 0.036517	 0.087144	 0.015153	 1.228950	-0.005349	 6.042681	 0.002889	 0.185853	 0.008864	 0.698408
12.263611	-0.282174	 0.904180	-0.128433	 0.989320	-0.095084	 1.453877	 0.054812	 5.106785	 0.025625	 5.594326	 0.012027	 5.923633
12.856405	-0.028762	 0.517331	-0.009305	 5.266475	-0.008993	 0.023586	-0.013336	 0.439787	 0.003758	 5.010694	 0.007841	 5.871269
11.860710	 0.063790	 4.260559	 0.004242	 0.290270	 0.004920	 1.212065	-0.001491	 5.869730	 0.003519	 4.968321	 0.004880	 0.124783
13.560442	 0.385670	 4.183931	-0.170725	 1.141362	 0.120668	 4.301606	-0.090207	 1.879443	-0.032997	 2.269603	 0.055348	 5.799788
13.248038	 0.428771	 3.909346	-0.239841	 0.865903	-0.154281	 1.281234	-0.103033	 1.691524	 0.060542	 5.228123	-0.038451	 2.299117
12.373939	-0.351295	 0.793557	 0.182665	 4.251141	 0.106450	 4.806805	 0.050415	 5.206539	 0.035217	 5.813904	 0.013810	 0.106535
12.917375	 0.402309	 4.272908	-0.170195	 1.385795	 0.067376	 5.059016	 0.020864	 5.799644	-0.010038	 2.226676	-0.009044	 5.976462
12.405392	-0.208631	 1.093955	-0.088302	 1.714285	 0.046759	 5.970818	 0.025336	 0.342041	-0.004562	 5.441639	 0.010724	 4.286557
13.765510	 0.343033	 4.080488	-0.167763	 1.177681	 0.115435	 4.854691	-0.048430	 2.263416	 0.028897	 5.872761	 0.035176	 0.002417
12.139054	-0.347975	 0.805985	 0.170015	 4.356696	-0.115755	 1.744787	 0.048326	 5.228478	 0.039015	 5.851970	 0.014781	 0.262228
10.719701	 0.022766	 5.231584	 0.002953	 5.920648	-0.001296	 0.617745	-0.003388	 0.852533	 0.001023	 0.496831	 0.001309	 1.336709
12.252056	 0.437724	 4.043089	-0.194278	 0.960359	-0.153240	 1.171333	 0.103166	 4.782103	 0.068498	 5.095095	-0.048581	 2.444518
13.647822	 0.343062	 3.923890	-0.157624	 0.852799	-0.104895	 1.068690	-0.067203	 1.580194	 0.029916	 5.318379	 0.010149	 1.437479
12.756133	 0.359143	 4.080029	-0.155025	 1.031584	-0.101638	 1.374957	-0.061191	 1.653500	 0.031609	 5.330206	 0.013845	 6.233773
13.851559	 0.248198	 4.335829	 0.123960	 5.097757	 0.068427	 6.017350	 0.009377	 0.531942	 0.019071	 1.818826	-0.016683	 0.721136
12.647792	-0.217377	 0.878200	-0.098915	 1.082772	-0.072568	 1.651569	 0.050888	 5.217460	 0.038970	 5.073719	 0.024537	 6.063263
12.943105	-0.270125	 0.875260	-0.129999	 0.939912	-0.096696	 1.578401	 0.059139	 5.431664	 0.025954	 5.496369	 0.009223	 5.851775
12.082382	-0.399518	 0.864113	-0.182579	 0.801676	-0.138624	 1.115055	 0.081033	 4.580025	 0.060209	 4.925322	-0.034914	 2.081067
14.055455	-0.306024	 0.828590	-0.160799	 1.028313	-0.094893	 0.908907	 0.077073	 4.994391	-0.045133	 2.659262	-0.006507	 6.273893
12.886956	 0.295966	 4.550157	 0.067666	 5.442790	 0.027431	 0.021540	-0.013655	 6.074924	-0.014215	 0.105024	 0.013774	 0.110563
11.305656	 0.344293	 4.366774	-0.102564	 1.615253	 0.028964	 5.078322	 0.006296	 5.861740	 0.010865	 0.390723	 0.011946	 0.421518
11.997870	-0.317819	 0.847252	-0.147189	 0.801158	-0.111926	 1.117450	 0.082699	 4.782199	-0.048095	 1.874942	 0.014533	 5.494666
13.358289	 0.249050	 4.396424	 0.038131	 5.990703	 0.022700	 0.680826	-0.014456	 5.686179	 0.000772	 5.855467	 0.009215	 5.161813
14.056994	 0.365458	 4.790252	 0.120077	 5.367079	 0.051719	 0.366551	-0.051703	 0.363621	 0.024097	 6.247142	 0.017651	 0.779436
13.342325	 0.216009	 4.392874	 0.080206	 4.716972	 0.038479	 5.574338	 0.022796	 6.212903	-0.001465	 0.117041	 0.011394	 4.646530
13.637376	-0.252273	 1.030203	 0.124138	 4.666347	 0.080809	 5.420058	 0.047443	 5.125462	 0.024650	 0.188470	 0.032500	 1.282933
13.453676	 0.346036	 4.096647	-0.154381	 1.093551	-0.114923	 1.420187	-0.066201	 1.560814	 0.057461	 5.429154	 0.026208	 5.971422
11.965928	-0.089186	 0.912481	-0.047255	 0.750549	-0.034634	 1.012718	-0.023303	 1.199197	 0.013049	 5.010012	-0.011050	 1.568824
13.842415	 0.347048	 4.097585	 0.179697	 4.069185	-0.120965	 1.361323	-0.074226	 1.688712	 0.070845	 5.688624	-0.021929	 3.176699
13.364893	-0.352482	 0.874149	-0.160379	 0.975806	-0.106696	 1.339471	-0.078048	 1.547370	 0.046134	 5.369664	-0.015078	 2.703317
13.340379	 0.386718	 4.284986	 0.173730	 4.398025	 0.088201	 5.046835	 0.047549	 5.450628	 0.013801	 0.430444	 0.013928	 4.885131
13.993274	-0.358088	 0.750022	-0.160940	 0.688249	-0.125076	 0.913646	-0.072372	 1.394647	-0.035115	 1.192529	-0.040005	 2.164132
11.853362	 0.184785	 4.535303	 0.070096	 5.472590	 0.040371	 0.217965	-0.015063	 5.027232	-0.004904	 1.345913	-0.006084	 2.041721
12.923625	 0.250425	 4.575633	-0.090140	 1.906932	-0.023260	 2.044765	 0.018965	 5.890545	 0.009251	 1.438763	 0.028715	 4.905650
12.564352	-0.284978	 0.868998	-0.132594	 1.030300	 0.099392	 4.654905	-0.055806	 2.203502	 0.030452	 6.128342	 0.019207	 1.109495
13.854027	 0.334913	 4.123736	-0.140927	 1.126102	-0.113405	 1.354140	-0.077345	 2.020891	-0.043237	 3.177421	 0.019108	 5.420230
12.981888	 0.219109	 4.340721	 0.041554	 5.739143	 0.016533	 6.210421	 0.005384	 3.711439	-0.005428	 2.973280	 0.002627	 3.608614
12.403070	 0.410567	 4.306792	 0.176111	 4.589692	-0.114487	 1.898776	 0.047408	 5.812309	 0.031639	 0.265741	 0.021970	 0.444253
13.905932	 0.241823	 4.198368	-0.113251	 1.397570	 0.087916	 5.216259	 0.052888	 6.240882	 0.051837	 1.184730	 0.026630	 6.215689
13.988915	 0.339683	 4.462289	 0.161255	 4.798658	-0.035735	 1.610151	 0.037206	 6.029363	 0.043823	 5.806541	-0.002799	 0.593154
14.499020	-0.360253	 0.653906	-0.183278	 0.804346	 0.109252	 5.327599	-0.092084	 2.136801	 0.074511	 0.368182	 0.065858	 0.195710
13.699221	 0.409961	 4.181426	 0.167769	 4.243519	-0.115422	 1.432368	-0.068097	 1.997820	-0.047165	 1.730273	 0.026378	 5.504215
13.107945	 0.356117	 4.044786	-0.193935	 1.079508	-0.129162	 1.643783	-0.067610	 2.483802	 0.028831	 6.119767	 0.027765	 1.189540
12.150778	 0.197614	 4.179221	-0.087977	 1.605742	 0.046366	 5.523859	 0.017194	 0.325337	 0.009391	 1.832881	-0.011516	 6.033258
13.393071	 0.341560	 4.104003	 0.175958	 4.334565	-0.119989	 1.663323	-0.072197	 2.441283	 0.035532	 0.359093	 0.010636	 0.295782
12.073667	-0.316801	 0.882333	-0.144707	 1.069847	-0.095175	 1.512663	-0.057211	 1.798345	 0.045704	 5.557020	 0.019793	 6.161377
12.547620	-0.271315	 0.859750	-0.141913	 1.108870	 0.092871	 4.740545	 0.048807	 5.332702	 0.021302	 6.016202	 0.011158	 0.360289
12.026294	 0.157571	 4.301845	 0.054280	 5.075178	 0.019642	 0.028238	 0.006388	 2.075791	-0.004887	 0.101373	 0.012296	 5.097225
13.962224	 0.259239	 4.191693	 0.072200	 4.434864	-0.087297	 0.910151	 0.061199	 5.000018	-0.054335	 2.261695	-0.024529	 2.464480
13.571593	 0.424783	 4.025598	 0.218454	 3.951246	-0.144007	 1.041129	 0.097720	 4.709749	 0.054530	 4.818526	 0.056024	 5.229409
12.675509	-0.378761	 0.734602	-0.165071	 0.657642	-0.119747	 0.702901	-0.087546	 1.256090	-0.047073	 1.410367	-0.048159	 1.575730
13.685467	 0.345944	 4.204364	-0.143198	 1.588177	 0.049698	 5.279878	-0.017532	 1.621742	 0.004446	 1.718130	-0.010377	 1.016403
12.556790	 0.467489	 4.029118	 0.211397	 4.108192	-0.127321	 1.189710	-0.094801	 1.551089	 0.059253	 5.246439	 0.026984	 5.751719
13.702243	 0.297811	 3.968936	-0.172942	 1.044782	-0.092170	 1.607653	 0.070813	 4.967305	 0.032003	 5.811973	 0.012663	 0.289484
12.558212	 0.314446	 4.096117	-0.146573	 1.159111	-0.086984	 1.699373	 0.047668	 5.428900	 0.024044	 5.903938	 0.003162	 5.620760
13.709663	 0.229016	 4.523163	 0.102383	 5.129533	 0.067995	 5.812600	 0.041208	 0.822978	-0.032013	 5.183024	-0.006417	 1.469923
10.807653	 0.462000	 4.118782	-0.223379	 1.030038	 0.160605	 4.532304	 0.103509	 5.006238	 0.072090	 5.498005	 0.049422	 6.025507
14.067102	-0.239719	 1.044133	-0.090846	 1.197215	-0.067386	 1.304303	 0.056356	 4.829722	 0.038707	 5.725360	 0.012006	 1.208714
13.381238	 0.379951	 4.027120	-0.181382	 0.966851	 0.126500	 4.638561	 0.075716	 4.955248	 0.042333	 5.860695	 0.028391	 5.826496
12.044549	 0.303956	 4.549538	 0.083001	 5.708677	 0.012388	 0.171148	-0.071708	 0.936214	 0.028795	 5.907569	 0.047123	 0.437316
13.709836	-0.227135	 0.851483	 0.093498	 4.654971	 0.039963	 5.458689	 0.015732	 0.089760	 0.006564	 5.362372	 0.013790	 4.253482
13.482458	-0.239305	 0.958831	-0.114500	 0.997344	 0.078491	 4.566682	 0.063424	 5.309164	 0.019467	 5.220634	 0.016869	 6.150729
14.156079	 0.300756	 4.135272	 0.128881	 4.082977	-0.133958	 1.377652	 0.073041	 5.426525	-0.036305	 2.633654	 0.009095	 6.112302
13.814585	 0.366087	 3.976356	-0.162259	 0.705376	-0.135050	 1.019600	-0.151378	 1.401988	-0.074172	 2.276922	-0.032203	 2.891190
10.948245	-0.326263	 0.816394	-0.159711	 0.885039	-0.102225	 1.290871	 0.061254	 4.856985	 0.035379	 5.295477	 0.017971	 5.390161
11.610805	 0.040227	 4.468642	 0.009424	 0.321900	-0.005039	 4.788252	 0.005978	 6.281736	 0.003588	 1.135999	-0.008554	 5.994479
13.669775	-0.330261	 0.902473	 0.162136	 4.171765	 0.125673	 4.798388	 0.068258	 5.234650	 0.034970	 5.584440	 0.026942	 6.126141
13.687763	 0.267261	 4.033699	-0.111553	 1.299390	-0.067276	 1.494101	-0.044982	 2.658954	-0.018153	 1.775616	 0.021000	 6.011179
10.924216	-0.314679	 0.836726	-0.146134	 0.826401	-0.113883	 1.130374	-0.074094	 1.565980	 0.046908	 5.181280	 0.025498	 5.671287
13.158764	-0.387966	 0.723829	-0.160549	 0.958912	 0.116828	 4.802102	 0.060343	 4.635251	 0.023824	 5.169935	 0.012655	 6.020469
14.245144	 0.331307	 4.009415	-0.137973	 1.103646	 0.082137	 4.582412	-0.034189	 1.132788	-0.012176	 3.746228	-0.070797	 1.932062
12.479751	 0.215637	 4.155626	-0.102134	 1.653247	 0.063690	 5.458700	 0.024779	 0.039376	 0.010596	 1.373953	-0.009159	 4.879471
13.924281	-0.369606	 1.001229	-0.122369	 1.272020	-0.093469	 1.326911	 0.070818	 5.608664	 0.046588	 6.261214	 0.036139	 1.387674
12.805070	 0.196508	 4.519089	 0.026064	 4.789573	 0.015798	 4.940617	 0.007304	 0.658572	-0.005381	 1.338864	-0.010132	 0.477688
13.094574	-0.262486	 0.949455	-0.125227	 1.337716	-0.080570	 1.973981	 0.047173	 5.946972	 0.022948	 0.674026	 0.005979	 0.674736
13.710556	 0.263105	 4.237640	-0.107858	 1.728962	 0.054809	 5.460073	 0.032854	 0.139335	 0.025151	 1.515271	-0.016049	 0.283884
13.666178	-0.214023	 0.963998	-0.099681	 1.038097	 0.042415	 4.928023	-0.011009	 0.786278	-0.008282	 2.269881	 0.005550	 4.303415
13.443896	-0.390890	 0.697079	-0.204868	 0.664806	-0.133260	 1.006495	-0.074536	 1.231616	-0.051059	 1.700644	-0.018384	 2.308123
13.590102	 0.174032	 4.292758	 0.064362	 4.470604	 0.045534	 5.107956	 0.049011	 5.782996	 0.003484	 5.461635	 0.011274	 0.071071
13.485021	 0.421542	 4.118186	-0.152989	 0.883841	 0.086663	 4.666708	-0.055728	 1.771802	-0.027974	 1.306848	 0.009794	 5.795488
14.042086	 0.207420	 4.826696	 0.061092	 5.740064	 0.069821	 0.524878	-0.073576	 5.364457	 0.027048	 1.090023	-0.027753	 1.280929
13.879818	 0.305816	 4.126454	-0.147683	 1.342167	 0.088958	 5.433214	 0.033102	 5.507049	 0.022384	 0.446288	 0.015725	 1.107139
13.712226	 0.350087	 4.136809	-0.174728	 1.073115	 0.128914	 4.731929	-0.085146	 1.983268	 0.052836	 5.495810	 0.045175	 0.419690
13.668435	-0.427348	 0.837107	-0.191180	 0.670469	-0.127509	 1.060830	-0.078615	 1.100492	 0.063087	 4.828871	 0.035053	 5.239094
13.469478	 0.395869	 3.958929	-0.195782	 0.941403	-0.116990	 1.216333	 0.086508	 4.831092	-0.037506	 2.240278	 0.035770	 5.891730
14.060221	 0.301905	 4.032332	-0.156564	 1.011287	 0.120352	 4.659275	 0.073860	 5.113071	-0.049928	 2.094862	 0.032236	 6.099954
13.506566	 0.356043	 3.974171	-0.202551	 0.968407	-0.126449	 1.044400	 0.118212	 4.655760	-0.073351	 2.144759	 0.043722	 5.545405
12.179457	 0.445588	 4.179066	-0.190924	 1.287461	-0.091475	 1.810711	 0.055952	 5.562198	-0.016176	 3.529420	 0.011831	 2.842776
12.137220	-0.312458	 0.814105	 0.152315	 4.286725	 0.088454	 4.659258	 0.068508	 4.981140	 0.020796	 6.277228	 0.019997	 0.151537
13.379415	 0.405922	 4.244953	-0.182783	 1.267885	-0.117832	 1.640321	 0.060277	 5.104562	 0.029183	 5.746855	 0.015718	 0.316024
13.001602	 0.377700	 4.144150	 0.167427	 4.205344	-0.109281	 1.530408	-0.053385	 1.810529	 0.044173	 5.268262	 0.027910	 5.765791
13.504152	 0.172080	 5.089449	-0.018147	 5.480336	-0.005018	 0.265215	 0.022398	 0.368831	-0.019282	 0.641173	 0.014742	 1.511296
13.198720	 0.269342	 4.161816	-0.102227	 1.427866	-0.070725	 1.792528	 0.046838	 5.939149	 0.030848	 5.613481	 0.026146	 1.162598
13.195070	-0.307488	 0.943370	-0.132918	 1.120697	 0.091678	 4.372224	-0.069630	 1.432672	 0.044920	 5.383413	-0.021872	 2.406414
11.422925	-0.350646	 0.886085	-0.166467	 0.940508	-0.118580	 1.267388	 0.080879	 4.817110	-0.050586	 2.044682	 0.038417	 5.439305
13.916135	 0.366490	 4.103527	-0.161876	 0.950744	 0.115315	 4.281946	 0.103483	 5.119408	 0.058834	 5.646182	-0.021252	 3.468865
13.840985	 0.400083	 3.963000	-0.209735	 0.761030	-0.150674	 1.329624	 0.104221	 4.744728	-0.072447	 2.310925	 0.055200	 5.978796
13.331921	-0.208463	 0.923235	 0.081956	 4.385117	 0.050177	 5.238806	 0.022487	 5.976220	-0.004966	 5.010404	-0.008070	 5.509755
13.146687	 0.268485	 4.229769	-0.127494	 1.589327	 0.068075	 5.280139	 0.025007	 0.118323	 0.007797	 1.292853	 0.005781	 0.485580
12.943464	 0.457133	 4.274148	-0.188809	 1.456465	 0.105266	 5.168976	 0.056226	 5.949437	 0.012354	 5.967191	 0.009054	 4.799952
13.258962	-0.258478	 0.882922	-0.113430	 0.976310	-0.066700	 1.469996	 0.046157	 5.206064	 0.015941	 5.479735	 0.014097	 0.113985
13.528622	-0.203759	 1.015736	 0.033861	 5.738453	-0.011345	 0.915041	 0.012546	 5.473444	 0.016772	 6.007570	 0.008429	 0.303254
13.529671	 0.282371	 0.884153	 0.145696	 4.404609	 0.070719	 1.877291	 0.041983	 5.806698	-0.021174	 0.282265	 0.017733	 0.033895
12.392690	-0.364100	 1.012895	-0.151897	 1.084684	-0.098933	 1.592845	 0.057158	 4.950184	 0.025944	 5.175528	 0.009289	 5.749399
13.255307	-0.208398	 0.794383	-0.145559	 1.110674	 0.076143	 4.716526	 0.056415	 4.810203	 0.032880	 6.028581	-0.014784	 4.767679
13.587641	 0.324805	 4.181397	-0.130187	 1.168209	-0.076881	 1.288120	 0.074929	 5.177139	-0.021457	 2.412520	 0.004623	 0.935513
13.070260	-0.289232	 0.843359	 0.149524	 4.295241	 0.098507	 4.969077	 0.045440	 5.739136	-0.018565	 2.872401	-0.013238	 4.039567
13.807126	-0.267915	 1.031201	-0.117126	 1.602910	 0.076085	 5.330927	 0.027452	 0.599585	 0.002884	 4.593627	-0.017572	 0.609815
12.175897	 0.402105	 4.122976	-0.193050	 1.341969	 0.111444	 5.060538	-0.070561	 2.594065	 0.051077	 0.058525	 0.021084	 0.593271
11.650271	-0.362760	 0.827942	-0.192443	 0.936894	 0.128655	 4.519785	-0.081723	 1.860007	 0.055102	 5.482212	 0.028384	 5.820320
12.193930	 0.416690	 4.061086	-0.166316	 1.008747	-0.134787	 1.093655	 0.100509	 4.702862	 0.060891	 5.010275	-0.039822	 2.203660
13.956012	 0.298871	 4.558047	 0.078772	 4.487234	-0.036188	 0.639224	 0.043943	 0.953327	-0.034544	 1.078373	-0.032791	 0.030104
12.337409	-0.277810	 0.853821	-0.135149	 1.231719	-0.078861	 1.957203	 0.028737	 5.657946	 0.019662	 6.142783	 0.008479	 0.737916
12.635682	 0.251406	 4.218329	-0.105392	 1.545448	 0.074274	 5.587812	 0.039572	 0.394679	 0.002497	 5.233416	 0.003742	 0.932128
12.556245	 0.233353	 4.348886	-0.079693	 1.681841	 0.035826	 5.315930	 0.025488	 5.151911	 0.002082	 0.937739	-0.001735	 0.422221
12.548421	-0.204208	 0.927769	 0.044732	 4.798989	-0.011248	 2.035736	-0.009581	 5.646816	 0.002245	 4.786751	 0.012819	 0.970886
13.855951	-0.310746	 0.900270	-0.125856	 0.761593	-0.072741	 0.534323	 0.073884	 4.572398	-0.044669	 0.999445	-0.016874	 2.447918
12.474958	 0.368542	 4.168321	-0.161343	 1.209677	 0.084441	 4.918939	 0.057507	 5.016803	 0.026170	 5.539850	 0.009731	 4.482281
13.140982	 0.356156	 4.298875	 0.130469	 4.639979	 0.056131	 4.753187	-0.022151	 1.507465	 0.007610	 5.484094	 0.013741	 6.219972
11.599013	-0.432566	 0.696599	-0.242101	 0.642123	-0.149840	 0.930749	-0.104370	 1.101997	 0.068008	 4.546103	 0.043591	 4.743622
13.914235	-0.189912	 0.381136	-0.017470	 1.294953	 0.028221	 5.691672	 0.039375	 0.141509	-0.027906	 5.707889	-0.011904	 5.888761
14.155354	 0.317565	 4.447044	-0.085985	 2.097299	 0.075954	 4.863448	 0.021796	 5.171219	-0.028997	 0.263354	 0.039075	 6.218479
13.076895	-0.340610	 0.833349	-0.191435	 0.983171	-0.103238	 1.504047	-0.070238	 2.184930	 0.028409	 5.725807	 0.026449	 5.798748
13.306298	 0.254099	 4.143360	-0.078853	 1.560012	-0.025662	 1.388890	 0.025028	 5.775600	 0.012370	 1.034819	 0.007753	 6.248470
13.525355	-0.223669	 0.980556	-0.112126	 1.308666	 0.071483	 5.123968	 0.017256	 6.130550	 0.016052	 0.512713	 0.013018	 3.598448
12.551879	 0.300127	 4.202415	 0.087559	 4.942760	 0.025474	 5.159706	 0.022730	 0.030704	 0.013432	 1.254581	 0.007501	 1.181408
14.063759	 0.339744	 4.421083	-0.077355	 1.306235	 0.069304	 4.726809	 0.080635	 5.706557	-0.046364	 0.434758	 0.013989	 5.517717
11.111519	-0.380978	 0.814989	-0.193913	 0.838591	 0.131778	 4.360394	 0.089157	 4.791785	 0.054842	 5.295340	 0.028588	 5.464695
14.081249	 0.256623	 4.062551	 0.154486	 4.250668	 0.079670	 4.781593	-0.061457	 2.024510	 0.060150	 5.447492	 0.023671	 0.284065
11.599692	-0.430666	 0.874343	-0.216400	 0.876191	-0.151396	 1.237231	 0.098819	 4.718365	 0.069168	 5.132036	 0.046616	 5.594386
12.408374	 0.411204	 4.008431	-0.205971	 1.031830	 0.131712	 4.645735	 0.089233	 5.054195	-0.056052	 2.204485	-0.028263	 2.742922
14.470918	 0.355861	 4.691034	 0.186893	 5.791254	 0.088825	 6.041737	 0.072984	 1.539643	-0.041950	 0.850619	-0.037823	 0.143491
13.224517	-0.276808	 0.783060	-0.146198	 1.051511	-0.088396	 1.853568	 0.045475	 5.645960	 0.027667	 5.771148	 0.024027	 1.013898
12.750461	-0.343413	 0.909339	-0.149811	 0.970811	-0.108620	 1.271790	-0.066389	 1.620503	-0.038984	 2.332998	 0.032674	 5.626420
14.286775	-0.204351	 0.671068	-0.115146	 1.251001	-0.073621	 2.034864	-0.019253	 1.209023	 0.033077	 6.228072	 0.017594	 0.482468
12.700037	-0.348539	 0.785984	-0.162577	 0.654886	-0.119141	 0.954205	-0.071037	 1.199446	 0.062994	 4.687446	-0.033424	 2.098966
12.967333	-0.261909	 0.864954	 0.086563	 4.207601	-0.051125	 1.067910	-0.018004	 1.597096	-0.027565	 1.545833	 0.024524	 5.834222
13.603801	 0.357465	 4.156494	-0.157051	 1.313620	 0.110430	 4.925777	 0.086300	 6.145741	 0.009008	 0.275639	 0.028488	 5.858327
12.029526	-0.449992	 0.854147	-0.212732	 0.836635	-0.154878	 1.141230	 0.100293	 4.687315	 0.058752	 4.931277	 0.057968	 5.318445
12.228558	 0.187486	 4.274107	-0.069004	 1.678921	 0.047172	 5.508404	 0.021612	 0.729501	-0.007695	 5.913106	-0.013873	 0.340296
12.856633	-0.155980	 0.911728	-0.091392	 0.952422	 0.056442	 4.349791	-0.038046	 1.602426	 0.028909	 5.234563	 0.021597	 5.095949
13.206119	-0.403039	 0.791362	-0.225488	 0.952716	-0.110444	 1.392712	 0.080087	 4.845463	 0.037714	 5.093746	-0.016972	 2.601106
11.465043	 0.240471	 4.061431	 0.119213	 4.572478	 0.065278	 5.281614	 0.025191	 6.018736	-0.008347	 3.600758	-0.005606	 4.789483
13.812647	-0.266627	 0.752518	-0.123096	 0.847514	-0.057889	 0.746534	-0.029835	 1.296311	 0.048335	 4.430406	 0.031225	 6.030769
14.346921	 0.414604	 4.046189	-0.138619	 0.648972	-0.134368	 0.969788	 0.068852	 4.803942	-0.094580	 0.683920	 0.108133	 5.188526
13.621911	 0.444662	 3.985028	-0.228756	 0.836345	-0.165191	 1.281481	-0.100838	 1.496511	 0.072201	 5.147642	 0.041218	 5.409703
11.814601	-0.243763	 0.961554	-0.099632	 1.376476	 0.049600	 5.355721	 0.010517	 5.804177	-0.008014	 5.862823	-0.009201	 1.521842
13.736940	 0.466040	 4.342478	 0.214266	 4.629212	 0.175727	 5.318152	 0.090305	 0.377826	 0.037634	 0.075841	-0.038243	 5.575420
13.114794	-0.321571	 0.779969	-0.171734	 0.896334	-0.114269	 1.428799	 0.079269	 4.971314	 0.031170	 5.785758	 0.028061	 5.971298
13.593182	 0.381359	 4.108193	-0.170821	 1.004066	 0.129929	 4.709565	 0.084861	 5.338506	 0.043945	 5.429322	 0.027309	 0.226469
13.319928	-0.248316	 0.873532	 0.105036	 4.299836	 0.073418	 4.850868	 0.037564	 5.397169	 0.015692	 0.018404	 0.001599	 2.151945
13.579961	 0.435810	 3.971666	-0.190341	 0.780583	-0.153326	 0.835244	-0.103082	 1.154054	-0.072212	 1.422590	-0.060096	 2.022987
